ID,post_title,post_name,post_status,post_type,permalink,modified_gmt,is_preview_clone,preview_source_post_id,recipe_id,has_full_markdown,has_sections,has_verified_process,has_image_url,full_markdown_len,sections_len,verified_process_len,image_url_len
2694,"Požeški Pikantni Vrat",pozeski-pikantni-vrat,publish,dry_recipe,https://drycured.com/recepti-baza/pozeski-pikantni-vrat/,"2026-06-04 07:53:30",no,,MD-POZESKI_PIKANTNI_VRAT,yes,no,no,no,3573,0,0,0
2695,"Slavonsko-Brodski Ljuti Čvarci",slavonsko-brodski-ljuti-cvarci,publish,dry_recipe,https://drycured.com/recepti-baza/slavonsko-brodski-ljuti-cvarci/,"2026-06-04 07:53:30",no,,MD-SLAVONSKO_BRODSKI_LJUTI_CVARCI,yes,no,no,no,3568,0,0,0
2696,"Nasički Fermentirani Vrat",nasicki-fermentirani-vrat,publish,dry_recipe,https://drycured.com/recepti-baza/nasicki-fermentirani-vrat/,"2026-06-04 07:53:30",no,,MD-NASICKI_FERMENTIRANI_VRAT,yes,no,no,no,3552,0,0,0
2697,"Baranjska Ljuta Slavonska Kobasica",baranjska-ljuta-slavonska-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/baranjska-ljuta-slavonska-kobasica/,"2026-06-04 07:53:30",no,,MD-BARANJSKA_LJUTA_SLAVONSKA_KOBASICA,yes,no,no,no,3937,0,0,0
2698,"Slavonska Domaća Suhomesnata Salama",slavonska-domaca-suhomesnata-salama,publish,dry_recipe,https://drycured.com/recepti-baza/slavonska-domaca-suhomesnata-salama/,"2026-06-04 07:53:30",no,,MD-SLAVONSKA_DOMACA_SUHOMESNATA_SALAMA,yes,no,no,no,3972,0,0,0
2699,"Baranjska Fermenetirana Kobasica",baranjska-fermenetirana-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/baranjska-fermenetirana-kobasica/,"2026-06-04 07:53:30",no,,MD-BARANJSKA_FERMENETIRANA_KOBASICA,yes,no,no,no,3849,0,0,0
2700,"Osječka Specijalna Suhomesnata Salama",osjecka-specijalna-suhomesnata-salama,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2700,"2026-06-04 07:34:54",no,,MD-OSJECKA_SPECIJALNA_SUHOMESNATA_SALAMA,yes,no,no,no,3504,0,0,0
2701,"Vukovarska Tradicionalna Kobasica",vukovarska-tradicionalna-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/vukovarska-tradicionalna-kobasica/,"2026-06-04 07:53:30",no,,MD-VUKOVARSKA_TRADICIONALNA_KOBASICA,yes,no,no,no,3823,0,0,0
2702,"Baranjski Začinski Špek s Pustara Začinima",baranjski-zacinski-spek-s-pustara-zacinima,publish,dry_recipe,https://drycured.com/recepti-baza/baranjski-zacinski-spek-s-pustara-zacinima/,"2026-06-04 07:53:30",no,,MD-BARANJSKI_ZACINSKI_SPEK_S_PUSTARA_ZACINIMA,yes,no,no,no,3409,0,0,0
2703,"Erdutski Fermentirani Vrat s Podunavskim Začinima",erdutski-fermentirani-vrat-s-podunavskim-zacinima,publish,dry_recipe,https://drycured.com/recepti-baza/erdutski-fermentirani-vrat-s-podunavskim-zacinima/,"2026-06-04 07:53:30",no,,MD-ERDUTSKI_FERMENTIRANI_VRAT_S_PODUNAVSKIM_ZACINIMA,yes,no,no,no,3705,0,0,0
2704,"Osječko-Baranjski Ljuti Špek s Divljim Travama",osjecko-baranjski-ljuti-spek-s-divljim-travama,publish,dry_recipe,https://drycured.com/recepti-baza/osjecko-baranjski-ljuti-spek-s-divljim-travama/,"2026-06-04 07:53:30",no,,MD-OSJECKO_BARANJSKI_LJUTI_SPEK_S_DIVLJIM_TRAVAMA,yes,no,no,no,3343,0,0,0
2705,"Vukovarski Fermentirani Vrat s Podunavskim Začinima",vukovarski-fermentirani-vrat-s-podunavskim-zacinima,publish,dry_recipe,https://drycured.com/recepti-baza/vukovarski-fermentirani-vrat-s-podunavskim-zacinima/,"2026-06-04 07:53:30",no,,MD-VUKOVARSKI_FERMENTIRANI_VRAT_S_PODUNAVSKIM_ZACINIMA,yes,no,no,no,3678,0,0,0
2706,"Tradicijski Baranjski Specijalni Fermentirani Špek",tradicijski-baranjski-specijalni-fermentirani-spek,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2706,"2026-06-04 07:34:55",no,,MD-TRADICIJSKI_BARANJSKI_SPECIJALNI_FERMENTIRANI_SPEK,yes,no,no,no,3512,0,0,0
2707,"Klobása (slovačka kobasica)",klobasa-slovacka-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/klobasa-slovacka-kobasica/,"2026-06-04 07:53:30",no,,MD-KLOBASA_SLOVACKA_KOBASICA,yes,no,no,no,4343,0,0,0
2708,"Údené mäso (dimljeno meso)",udene-maso-dimljeno-meso,publish,dry_recipe,https://drycured.com/recepti-baza/udene-maso-dimljeno-meso/,"2026-06-04 07:53:30",no,,MD-UDENE_MASO_DIMLJENO_MESO,yes,no,no,no,3834,0,0,0
2709,"Huspenina (slovačka hladetina)",huspenina-slovacka-hladetina,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2709,"2026-06-04 07:34:55",no,,MD-HUSPENINA_SLOVACKA_HLADETINA,yes,no,no,no,3556,0,0,0
2710,"Jaternice (slovačke krvavice)",jaternice-slovacke-krvavice,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2710,"2026-06-04 07:34:55",no,,MD-JATERNICE_SLOVACKE_KRVAVICE,yes,no,no,no,4069,0,0,0
2711,"Posoška bunka",pososka-bunka,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2711,"2026-06-04 07:34:55",no,,MD-POSOSKA_BUNKA,yes,no,no,no,3528,0,0,0
2712,"Koroška tunka",koroska-tunka,publish,dry_recipe,https://drycured.com/recepti-baza/koroska-tunka/,"2026-06-04 07:53:30",no,,MD-KOROSKA_TUNKA,yes,no,no,no,4221,0,0,0
2713,"Zasavska klobasa (Zasavska kobasica)",zasavska-klobasa-zasavska-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/zasavska-klobasa-zasavska-kobasica/,"2026-06-04 07:53:30",no,,MD-ZASAVSKA_KLOBASA_ZASAVSKA_KOBASICA,yes,no,no,no,4243,0,0,0
2714,"Prleška tünka",prleska-tunka,publish,dry_recipe,https://drycured.com/recepti-baza/prleska-tunka/,"2026-06-04 07:53:30",no,,MD-PRLESKA_TUNKA,yes,no,no,no,3894,0,0,0
2715,"Idrijsko kosilo",idrijsko-kosilo,publish,dry_recipe,https://drycured.com/recepti-baza/idrijsko-kosilo/,"2026-06-04 07:53:30",no,,MD-IDRIJSKO_KOSILO,yes,no,no,no,3795,0,0,0
2716,"Dolenjska tlačenka (prezvuršt)",dolenjska-tlacenka-prezvurst,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2716,"2026-06-04 07:34:55",no,,MD-DOLENJSKA_TLACENKA_PREZVURST,yes,no,no,no,3495,0,0,0
2717,"Savinjski želodec (Savinjski želudac)",savinjski-zelodec-savinjski-zeludac,publish,dry_recipe,https://drycured.com/recepti-baza/savinjski-zelodec-savinjski-zeludac/,"2026-06-04 07:53:31",no,,MD-SAVINJSKI_ZELODEC_SAVINJSKI_ZELUDAC,yes,no,no,no,3567,0,0,0
2718,"Prekmurska šunka",prekmurska-sunka,publish,dry_recipe,https://drycured.com/recepti-baza/prekmurska-sunka/,"2026-06-04 07:53:31",no,,MD-PREKMURSKA_SUNKA,yes,no,no,no,3311,0,0,0
2719,"Zgornjesavinjski želodec",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2719,"0000-00-00 00:00:00",no,,SLO-ZGORNJESAVINJSKI-ZELODEC,no,no,no,no,0,0,0,0
2720,"Lomo Embuchado - Začinjena Suha Svinjska Leđa",lomo-embuchado-zacinjena-suha-svinjska-leda,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2720,"2026-05-30 08:21:42",no,,ŠPA-LOMO-EMBUCHADO-ZACINJENA-SUHA,no,no,no,no,0,0,0,0
2721,"Cecina de León - Sušena Goveđa Cecina",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2721,"0000-00-00 00:00:00",no,,ŠPA-CECINA-DE-LEON-SUSENA,no,no,no,no,0,0,0,0
2722,"Crnogorska Pršuta (Njeguška pršuta)",crnogorska-prsuta-njeguska-prsuta,publish,dry_recipe,https://drycured.com/recepti-baza/crnogorska-prsuta-njeguska-prsuta/,"2026-06-04 07:53:31",no,,MD-CRNOGORSKA_PRSUTA_NJEGUSKA_PRSUTA,yes,no,no,no,3330,0,0,0
2723,"Crnogorska Kastradina",crnogorska-kastradina,publish,dry_recipe,https://drycured.com/recepti-baza/crnogorska-kastradina/,"2026-06-04 07:53:31",no,,MD-CRNOGORSKA_KASTRADINA,yes,no,no,no,3459,0,0,0
2724,"PRINSKORV (ŠVEDSKE TANKE DIMLJENE KOBASICE)",prinskorv-svedske-tanke-dimljene-kobasice,publish,dry_recipe,https://drycured.com/recepti-baza/prinskorv-svedske-tanke-dimljene-kobasice/,"2026-06-04 07:53:31",no,,MD-PRINSKORV_SVEDSKE_TANKE_DIMLJENE_KOBASICE,yes,no,no,no,4124,0,0,0
2725,"FLÄSKLÄGG (DIMLJENA SVINJSKA KOLJENICA)",flasklagg-dimljena-svinjska-koljenica,publish,dry_recipe,https://drycured.com/recepti-baza/flasklagg-dimljena-svinjska-koljenica/,"2026-06-04 07:53:31",no,,MD-FLASKLAGG_DIMLJENA_SVINJSKA_KOLJENICA,yes,no,no,no,3704,0,0,0
2726,"ÖLÄNDSK GETKORV (ÖLANDSKA KOZJA KOBASICA)",olandsk-getkorv-olandska-kozja-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/olandsk-getkorv-olandska-kozja-kobasica/,"2026-06-04 07:53:31",no,,MD-OLANDSK_GETKORV_OLANDSKA_KOZJA_KOBASICA,yes,no,no,no,4059,0,0,0
2727,"KRONOBERGSKORV (KRONOBERGŠKA KOBASICA)",kronobergskorv-kronobergska-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/kronobergskorv-kronobergska-kobasica/,"2026-06-04 07:53:31",no,,MD-KRONOBERGSKORV_KRONOBERGSKA_KOBASICA,yes,no,no,no,4158,0,0,0
2728,"VÄRMLANDSKORV (VÄRMLANDSKA DIMLJENA KOBASICA)",varmlandskorv-varmlandska-dimljena-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/varmlandskorv-varmlandska-dimljena-kobasica/,"2026-06-04 07:53:31",no,,MD-VARMLANDSKORV_VARMLANDSKA_DIMLJENA_KOBASICA,yes,no,no,no,4166,0,0,0
2729,"FALUKORV (TRADICIONALNA ŠVEDSKA KOBASICA)",falukorv-tradicionalna-svedska-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/falukorv-tradicionalna-svedska-kobasica/,"2026-06-04 07:53:31",no,,MD-FALUKORV_TRADICIONALNA_SVEDSKA_KOBASICA,yes,no,no,no,3977,0,0,0
2730,"GRAVAD LAX (ŠVEDSKI GRAVLJENI LOSOS)",gravad-lax-svedski-gravljeni-losos,publish,dry_recipe,https://drycured.com/recepti-baza/gravad-lax-svedski-gravljeni-losos/,"2026-06-04 09:08:42",no,,MD-GRAVAD_LAX_SVEDSKI_GRAVLJENI_LOSOS,yes,no,no,no,3579,0,0,0
2731,"JULSKINKA (ŠVEDSKA BOŽIĆNA ŠUNKA)",julskinka-svedska-bozicna-sunka,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2731,"2026-05-30 08:21:43",no,,ŠVE-JULSKINKA-SVEDSKA-BOZICNA-SUNK,no,no,no,no,0,0,0,0
2732,"ISTERBAND (ŠVEDSKA FERMENTIRANA KOBASICA)",isterband-svedska-fermentirana-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/isterband-svedska-fermentirana-kobasica/,"2026-06-04 07:53:31",no,,MD-ISTERBAND_SVEDSKA_FERMENTIRANA_KOBASICA,yes,no,no,no,4166,0,0,0
2733,"SPICKESKINKA (ŠVEDSKA SUHA ŠUNKA)",spickeskinka-svedska-suha-sunka,publish,dry_recipe,https://drycured.com/recepti-baza/spickeskinka-svedska-suha-sunka/,"2026-06-04 07:53:31",no,,MD-SPICKESKINKA_SVEDSKA_SUHA_SUNKA,yes,no,no,no,3418,0,0,0
2734,"ENGADINER HATECLETT (SUŠENI KOZJI BUT)",engadiner-hateclett-suseni-kozji-but,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2734,"2026-05-30 08:21:43",no,,ŠVI-ENGADINER-HATECLETT-SUSENI-KOZ,no,no,no,no,0,0,0,0
2735,"BASLER LÄBERLI (SUHA JETRENA KOBASICA IZ BASELA)",basler-laberli-suha-jetrena-kobasica-iz-basela,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2735,"2026-06-04 07:34:55",no,,MD-BASLER_LABERLI_SUHA_JETRENA_KOBASICA_IZ_BASELA,yes,no,no,no,3948,0,0,0
2736,"GLARNER KALBERWURST (TELEĆA KOBASICA IZ GLARUSA)",glarner-kalberwurst-teleca-kobasica-iz-glarusa,publish,dry_recipe,https://drycured.com/recepti-baza/glarner-kalberwurst-teleca-kobasica-iz-glarusa/,"2026-06-04 07:53:31",no,,MD-GLARNER_KALBERWURST_TELECA_KOBASICA_IZ_GLARUSA,yes,no,no,no,4359,0,0,0
2737,"CHURER SALSIZ (DIVLJAČKA KOBASICA IZ CHURA)",churer-salsiz-divljacka-kobasica-iz-chura,publish,dry_recipe,https://drycured.com/recepti-baza/churer-salsiz-divljacka-kobasica-iz-chura/,"2026-06-04 07:53:31",no,,MD-CHURER_SALSIZ_DIVLJACKA_KOBASICA_IZ_CHURA,yes,no,no,no,4550,0,0,0
2738,"TESSINER LUGANIGHETTA (SVJEŽA KOBASICA IZ TICINA)",tessiner-luganighetta-svjeza-kobasica-iz-ticina,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2738,"2026-06-04 07:34:55",no,,MD-TESSINER_LUGANIGHETTA_SVJEZA_KOBASICA_IZ_TICINA,yes,no,no,no,4400,0,0,0
2739,"ZUGER HIRSCHTROCKENWURST (KOBASICA OD JELENA IZ ZUGA)",zuger-hirschtrockenwurst-kobasica-od-jelena-iz-zuga,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2739,"2026-05-30 08:21:43",no,,ŠVI-ZUGER-HIRSCHTROCKENWURST-KOBAS,no,no,no,no,0,0,0,0
2740,"SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA)",schaffhauser-schublig-dimljena-goveda-kobasica,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2740,"2026-05-30 08:21:43",no,,ŠVI-SCHAFFHAUSER-SCHUBLIG-DIMLJENA,no,no,no,no,0,0,0,0
2741,"AARGAUER RÜEBLIWURST (MESNATA KOBASICA S MRKVOM)",aargauer-ruebliwurst-mesnata-kobasica-s-mrkvom,publish,dry_recipe,https://drycured.com/recepti-baza/aargauer-ruebliwurst-mesnata-kobasica-s-mrkvom/,"2026-06-04 07:53:31",no,,MD-AARGAUER_RUEBLIWURST_MESNATA_KOBASICA_S_MRKVOM,yes,no,no,no,4277,0,0,0
2742,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",bundnerfleisch-graubundenski-suseni-govedi-but,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2742,"2026-05-30 08:21:43",no,,ŠVI-BUNDNERFLEISCH-GRAUBUNDENSKI-S,no,no,no,no,0,0,0,0
2743,"APPENZELLER MOSTBRÖCKLI (DIMLJENA GOVEDINA)",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2743,"0000-00-00 00:00:00",no,,ŠVI-APPENZELLER-MOSTBROCKLI-DIMLJE,no,no,no,no,0,0,0,0
2744,"WALLISER TROCKENFLEISCH (SUŠENA GOVEDINA IZ VALAISA)",walliser-trockenfleisch-susena-govedina-iz-valaisa,publish,dry_recipe,https://drycured.com/recepti-baza/walliser-trockenfleisch-susena-govedina-iz-valaisa/,"2026-06-04 07:53:31",no,,MD-WALLISER_TROCKENFLEISCH_SUSENA_GOVEDINA_IZ_VALAISA,yes,no,no,no,3449,0,0,0
2745,"SALSIZ (ALPSKA SUHA KOBASICA)",salsiz-alpska-suha-kobasica,publish,dry_recipe,https://drycured.com/recepti-baza/salsiz-alpska-suha-kobasica/,"2026-06-04 07:53:31",no,,MD-SALSIZ_ALPSKA_SUHA_KOBASICA,yes,no,no,no,4379,0,0,0
2746,"CULATELLO DI ZIBELLO",culatello-di-zibello,publish,dry_recipe,https://drycured.com/recepti-baza/culatello-di-zibello/,"2026-06-04 07:53:31",no,,MD-CULATELLO_DI_ZIBELLO,yes,no,no,no,3706,0,0,0
2747,"LONZINO (LOMBO)",lonzino-lombo,publish,dry_recipe,https://drycured.com/recepti-baza/lonzino-lombo/,"2026-06-04 07:53:32",no,,MD-LONZINO_LOMBO,yes,no,no,no,3582,0,0,0
2748,"Napomena o posebnosti Lorne kobasice",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2748,"0000-00-00 00:00:00",no,,NEP-NAPOMENA-O-POSEBNOSTI-LORNE,no,no,no,no,0,0,0,0
2749,"? Savjeti za konzumaciju:",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2749,"0000-00-00 00:00:00",no,,NEP-SAVJETI-ZA-KONZUMACIJU,no,no,no,no,0,0,0,0
2750,"Herzegovina Livanjska Devenica",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2750,"0000-00-00 00:00:00",no,,NEP-HERZEGOVINA-LIVANJSKA-DEVENICA,no,no,no,no,0,0,0,0
2751,"Tuzlanski Švargli",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2751,"0000-00-00 00:00:00",no,,NEP-TUZLANSKI-SVARGLI,no,no,no,no,0,0,0,0
2752,"Zeleni Burek Kobasica (Specifičnost Cazinske doline)",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2752,"0000-00-00 00:00:00",no,,NEP-ZELENI-BUREK-KOBASICA-SPECIFIC,no,no,no,no,0,0,0,0
2753,"Mostarsko Zrno - Unikatna Mesna Kombinacija",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2753,"0000-00-00 00:00:00",no,,NEP-MOSTARSKO-ZRNO-UNIKATNA-MESNA,no,no,no,no,0,0,0,0
2754,"Regije i Status Istraživanja",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2754,"0000-00-00 00:00:00",no,,NEP-REGIJE-I-STATUS-ISTRAZIVANJA,no,no,no,no,0,0,0,0
2755,"Metodologija Istraživanja",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2755,"0000-00-00 00:00:00",no,,NEP-METODOLOGIJA-ISTRAZIVANJA,no,no,no,no,0,0,0,0
2756,"Ciljevi Projekta",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2756,"0000-00-00 00:00:00",no,,NEP-CILJEVI-PROJEKTA,no,no,no,no,0,0,0,0
2757,"Kontakt i Suradnja",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2757,"0000-00-00 00:00:00",no,,NEP-KONTAKT-I-SURADNJA,no,no,no,no,0,0,0,0
2758,"Polendvytsia (Полендвиця) - Sušeni svinjski file",polendvytsia-%d0%bf%d0%be%d0%bb%d0%b5%d0%bd%d0%b4%d0%b2%d0%b8%d1%86%d1%8f-suseni-svinjski-file,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2758,"2026-05-30 08:21:44",no,,UKR-POLENDVYTSIA-SUSENI-SVINJSKI-F,no,no,no,no,0,0,0,0
2759,"Pashtetna (Паштетна) - Pečena mesna pašteta",pashtetna-%d0%bf%d0%b0%d1%88%d1%82%d0%b5%d1%82%d0%bd%d0%b0-pecena-mesna-pasteta-2,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2759,"2026-05-30 08:21:44",no,,UKR-PASHTETNA-PECENA-MESNA-PASTETA,no,no,no,no,0,0,0,0
2760,"Miasnyi Khlib (М'ясний хліб) - Mesni kruh",miasnyi-khlib-%d0%bc%d1%8f%d1%81%d0%bd%d0%b8%d0%b9-%d1%85%d0%bb%d1%96%d0%b1-mesni-kruh,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2760,"2026-05-30 08:21:44",no,,UKR-MIASNYI-KHLIB-MESNI-KRUH,no,no,no,no,0,0,0,0
2761,"Dimlenyi Yazyk (Димлений язик) - Dimljeni goveđi jezik",dimlenyi-yazyk-%d0%b4%d0%b8%d0%bc%d0%bb%d0%b5%d0%bd%d0%b8%d0%b9-%d1%8f%d0%b7%d0%b8%d0%ba-dimljeni-govedi-jezik,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2761,"2026-05-30 08:21:44",no,,UKR-DIMLENYI-YAZYK-DIMLJENI-GOVEI,no,no,no,no,0,0,0,0
2762,"Salo (Сало) - Ukrajinska slanina",salo-%d1%81%d0%b0%d0%bb%d0%be-ukrajinska-slanina-2,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2762,"2026-05-30 08:21:44",no,,UKR-SALO-UKRAJINSKA-SLANINA,no,no,no,no,0,0,0,0
2763,"Domašnja Kovbasa (Домашня ковбаса) - Domaća kobasica",domasnja-kovbasa-%d0%b4%d0%be%d0%bc%d0%b0%d1%88%d0%bd%d1%8f-%d0%ba%d0%be%d0%b2%d0%b1%d0%b0%d1%81%d0%b0-domaca-kobasica-2,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2763,"2026-05-30 08:21:44",no,,UKR-DOMASNJA-KOVBASA-DOMACA-KOBASI,no,no,no,no,0,0,0,0
2764,"Buženina (Буженина) - Pečena i sušena svinjetina",buzenina-%d0%b1%d1%83%d0%b6%d0%b5%d0%bd%d0%b8%d0%bd%d0%b0-pecena-i-susena-svinjetina,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2764,"2026-05-30 08:21:44",no,,UKR-BUZENINA-PECENA-I-SUSENA,no,no,no,no,0,0,0,0
2765,"Kholodets (Холодець) - Hladetina od mesa",kholodets-%d1%85%d0%be%d0%bb%d0%be%d0%b4%d0%b5%d1%86%d1%8c-hladetina-od-mesa-2,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2765,"2026-05-30 08:21:44",no,,UKR-KHOLODETS-HLADETINA-OD-MESA,no,no,no,no,0,0,0,0
2766,"Solonina (Солонина) - Salamurena govedina",solonina-%d1%81%d0%be%d0%bb%d0%be%d0%bd%d0%b8%d0%bd%d0%b0-salamurena-govedina-2,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2766,"2026-05-30 08:21:44",no,,UKR-SOLONINA-SALAMURENA-GOVEDINA,no,no,no,no,0,0,0,0
2767,"Geografski i klimatski kontekst",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2767,"0000-00-00 00:00:00",no,,HRV-GEOGRAFSKI-I-KLIMATSKI-KONTEKS,no,no,no,no,0,0,0,0
2768,"Najznačajniji suhomesnati proizvodi",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2768,"0000-00-00 00:00:00",no,,HRV-NAJZNACAJNIJI-SUHOMESNATI-PROI,no,no,no,no,0,0,0,0
2769,"Kulturni značaj",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2769,"0000-00-00 00:00:00",no,,HRV-KULTURNI-ZNACAJ,no,no,no,no,0,0,0,0
2770,"Izazovi i budućnost",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2770,"0000-00-00 00:00:00",no,,HRV-IZAZOVI-I-BUDUCNOST,no,no,no,no,0,0,0,0
2771,Zaključak,,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2771,"0000-00-00 00:00:00",no,,HRV-ZAKLJUCAK,no,no,no,no,0,0,0,0
2772,"Pâté de Campagne (Seljački pašteta)",pate-de-campagne-seljacki-pasteta,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2772,"2026-06-04 07:34:55",no,,MD-PATE_DE_CAMPAGNE_SELJACKI_PASTETA,yes,no,no,no,4038,0,0,0
2773,"Boudin Noir (Krvavica)",boudin-noir-krvavica,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2773,"2026-06-04 07:34:55",no,,MD-BOUDIN_NOIR_KRVAVICA,yes,no,no,no,3755,0,0,0
2774,"Jambon Persillé (Šunka u želeu s peršinom)",jambon-persille-sunka-u-zeleu-s-persinom,publish,dry_recipe,https://drycured.com/recepti-baza/jambon-persille-sunka-u-zeleu-s-persinom/,"2026-06-04 07:53:27",no,,MD-JAMBON_PERSILLE_SUNKA_U_ZELEU_S_PERSINOM,yes,no,no,no,3638,0,0,0
2775,"Cervelas de Lyon (Lionska kobasica)",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2775,"0000-00-00 00:00:00",no,,FRA-CERVELAS-DE-LYON-LIONSKA,no,no,no,no,0,0,0,0
2776,"Kepeninė dešra (Litavska jetrena kobasica)",kepenine-desra-litavska-jetrena-kobasica,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2776,"2026-06-04 07:34:55",no,,MD-KEPENIN_DESRA_LITAVSKA_JETRENA_KOBASICA,yes,no,no,no,3763,0,0,0
2777,"Kulen iz Požeške doline - Specijalna varijanta s divljim začinima",kulen-iz-pozeske-doline-specijalna-varijanta-s-divljim-zacinima,private,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2777,"2026-06-04 07:34:55",no,,MD-KULEN_IZ_POZESKE_DOLINE_SPECIJALNA_VARIJANTA_S_DIVLJIM_ZACINIMA,yes,no,no,no,3908,0,0,0
2778,"Čvarci s Papuka - Planinski recept",cvarci-s-papuka-planinski-recept,publish,dry_recipe,https://drycured.com/recepti-baza/cvarci-s-papuka-planinski-recept/,"2026-06-04 07:53:30",no,,MD-CVARCI_S_PAPUKA_PLANINSKI_RECEPT,yes,no,no,no,3621,0,0,0
2779,"Slavonski cviček (suhomesnati narez)",slavonski-cvicek-suhomesnati-narez,publish,dry_recipe,https://drycured.com/recepti-baza/slavonski-cvicek-suhomesnati-narez/,"2026-06-04 07:53:30",no,,MD-SLAVONSKI_CVICEK_SUHOMESNATI_NAREZ,yes,no,no,no,3420,0,0,0
2780,"Slavonski pikantni vrat",slavonski-pikantni-vrat,publish,dry_recipe,https://drycured.com/recepti-baza/slavonski-pikantni-vrat/,"2026-06-04 07:53:30",no,,MD-SLAVONSKI_PIKANTNI_VRAT,yes,no,no,no,3556,0,0,0
2781,"Esencijalni slavonski sušeni vrat s divljim začinima",esencijalni-slavonski-suseni-vrat-s-divljim-zacinima,publish,dry_recipe,https://drycured.com/recepti-baza/esencijalni-slavonski-suseni-vrat-s-divljim-zacinima/,"2026-06-04 07:53:30",no,,MD-ESENCIJALNI_SLAVONSKI_SUSENI_VRAT_S_DIVLJIM_ZACINIMA,yes,no,no,no,3440,0,0,0
2782,"Coppa Piacentina - Piacentinska Coppa",,pending,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2782,"0000-00-00 00:00:00",no,,ITA-COPPA-PIACENTINA-PIACENTINSKA-,no,no,no,no,0,0,0,0
2783,"Nduja Calabrese - Kalabrijska Nduja",nduja-calabrese-kalabrijska-nduja-2,draft,dry_recipe,https://drycured.com/?post_type=dry_recipe&p=2783,"2026-05-30 08:21:45",no,,ITA-NDUJA-CALABRESE-KALABRIJSKA-ND,no,no,no,no,0,0,0,0
