post_id,title,slug,status,url,country_meta,region_meta,code_meta
3173,"TJUKKMJØLKSPØLSE (FERMENTIRANA KOBASICA S MLIJEČNOM KULTUROM)",tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom,publish,https://drycured.com/recepti-baza/tjukkmjlksplse-fermentirana-kobasica-s-mlijecnom-kulturom/,,,MD-TJUKKMJ_LKSP_LSE_FERMENTIRANA_KOBASICA_S_MLIJECNOM_KULTUROM
3174,"REINSDYRHJERTE (SUŠENO SRCE SOBA)",reinsdyrhjerte-suseno-srce-soba,publish,https://drycured.com/recepti-baza/reinsdyrhjerte-suseno-srce-soba/,,,MD-REINSDYRHJERTE_SUSENO_SRCE_SOBA
3175,"PINNEKJØTT (SUŠENA REBRA)",pinnekjtt-susena-rebra,publish,https://drycured.com/recepti-baza/pinnekjtt-susena-rebra/,,,MD-PINNEKJ_TT_SUSENA_REBRA
3176,"RØKELAKS (DIMLJENI LOSOS)",rkelaks-dimljeni-losos,publish,https://drycured.com/recepti-baza/rkelaks-dimljeni-losos/,,,MD-R_KELAKS_DIMLJENI_LOSOS
3177,"Đakovački Specijalni Fermentirani Vrat",akovacki-specijalni-fermentirani-vrat,private,https://drycured.com/?post_type=dry_recipe&p=3177,,,MD-DAKOVACKI_SPECIJALNI_FERMENTIRANI_VRAT
3178,"Kuşbaşı Jerky (Turski goveđi jerky)",kusbas-jerky-turski-govei-jerky,publish,https://drycured.com/recepti-baza/kusbas-jerky-turski-govei-jerky/,,,MD-KU_BA_JERKY_TURSKI_GOVEDI_JERKY
3179,"Işkembe Dolması (Punjeni goveđi burag)",iskembe-dolmas-punjeni-govei-burag,publish,https://drycured.com/recepti-baza/iskembe-dolmas-punjeni-govei-burag/,,,MD-I_KEMBE_DOLMAS_PUNJENI_GOVEDI_BURAG
3180,"Varaždinski Š(p)ek",varazdinski-s-p-ek,publish,https://drycured.com/recepti-baza/varazdinski-s-p-ek/,,,MD-VARAZDINSKI_S_P_EK
3181,"Đurđevački Zelenjak",urevacki-zelenjak,publish,https://drycured.com/recepti-baza/urevacki-zelenjak/,,,MD-DURDEVACKI_ZELENJAK
3182,"KINDZIUK (POLJSKO-LITAVSKA SUHA KOBASICA)",kindziuk-poljsko-litavska-suha-kobasica,publish,https://drycured.com/recepti-baza/kindziuk-poljsko-litavska-suha-kobasica/,,,MD-KINDZIUK_POLJSKO_LITAVSKA_SUHA_KOBASICA
3183,"KIEŁBASA WĘDZONA (DIMLJENA POLJSKA KOBASICA)",kiebasa-wedzona-dimljena-poljska-kobasica,publish,https://drycured.com/recepti-baza/kiebasa-wedzona-dimljena-poljska-kobasica/,,,MD-KIE_BASA_W_DZONA_DIMLJENA_POLJSKA_KOBASICA
3184,"Morcela de Assar (Portugalska krvavica za pečenje)",morcela-de-assar-portugalska-krvavica-za-pecenje,private,https://drycured.com/?post_type=dry_recipe&p=3184,,,MD-MORCELA_DE_ASSAR_PORTUGALSKA_KRVAVICA_ZA_PECENJE
3185,"Presunto de Porco Preto (Pršut od Crne Iberijske Svinje)",presunto-de-porco-preto-prsut-od-crne-iberijske-svinje,publish,https://drycured.com/recepti-baza/presunto-de-porco-preto-prsut-od-crne-iberijske-svinje/,,,MD-PRESUNTO_DE_PORCO_PRETO_PRSUT_OD_CRNE_IBERIJSKE_SVINJE
3186,"Bonus: Schwarzwälder Speck (Crnogorska slanina)",bonus-schwarzwalder-speck-crnogorska-slanina,private,https://drycured.com/?post_type=dry_recipe&p=3186,,,MD-BONUS_SCHWARZWALDER_SPECK_CRNOGORSKA_SLANINA
3187,"Zalatina (Ζαλατίνα) - Ciparski hladetinasti svinjski narezak",zalatina-ciparski-hladetinasti-svinjski-narezak,private,https://drycured.com/?post_type=dry_recipe&p=3187,,,MD-ZALATINA_CIPARSKI_HLADETINASTI_SVINJSKI_NAREZAK
3188,"Lountza Kafteri (Λούντζα Καυτερή) - Ljuta dimljena svinjska vratina",lountza-kafteri-ljuta-dimljena-svinjska-vratina,publish,https://drycured.com/recepti-baza/lountza-kafteri-ljuta-dimljena-svinjska-vratina/,,,MD-LOUNTZA_KAFTERI_LJUTA_DIMLJENA_SVINJSKA_VRATINA
3189,"Posyrti (Ποσυρτή) - Ciparska suha kobasica s divljim biljem",posyrti-ciparska-suha-kobasica-s-divljim-biljem,publish,https://drycured.com/recepti-baza/posyrti-ciparska-suha-kobasica-s-divljim-biljem/,,,MD-POSYRTI_CIPARSKA_SUHA_KOBASICA_S_DIVLJIM_BILJEM
3190,"Afelia Pastarma (Αφέλια Παστάρμα) - Ciparska marinirana goveđa pisanica",afelia-pastarma-ciparska-marinirana-govea-pisanica,publish,https://drycured.com/recepti-baza/afelia-pastarma-ciparska-marinirana-govea-pisanica/,,,MD-AFELIA_PASTARMA_CIPARSKA_MARINIRANA_GOVEDA_PISANICA
3191,"Ofto Lountza (Οφτή Λούντζα) - Ciparska zračno sušena janjetina",ofto-lountza-ciparska-zracno-susena-janjetina,publish,https://drycured.com/recepti-baza/ofto-lountza-ciparska-zracno-susena-janjetina/,,,MD-OFTO_LOUNTZA_CIPARSKA_ZRACNO_SUSENA_JANJETINA
3192,"Virovski ""Živi Čvarci""",virovski-zivi-cvarci,publish,https://drycured.com/recepti-baza/virovski-zivi-cvarci/,,,MD-VIROVSKI_ZIVI_CVARCI
3193,"Ludbreška ""Tajna Kobasica""",ludbreska-tajna-kobasica,publish,https://drycured.com/recepti-baza/ludbreska-tajna-kobasica/,,,MD-LUDBRESKA_TAJNA_KOBASICA
3194,"Đurđevački ""Zaboravljeni Š(p)ek""",urevacki-zaboravljeni-s-p-ek,publish,https://drycured.com/recepti-baza/urevacki-zaboravljeni-s-p-ek/,,,MD-DURDEVACKI_ZABORAVLJENI_S_P_EK
3195,"Pregradski ""Šumski Šaptat""",pregradski-sumski-saptat,publish,https://drycured.com/recepti-baza/pregradski-sumski-saptat/,,,MD-PREGRADSKI_SUMSKI_SAPTAT
3196,"Križevački ""Začinski Vjetar""",krizevacki-zacinski-vjetar,publish,https://drycured.com/recepti-baza/krizevacki-zacinski-vjetar/,,,MD-KRIZEVACKI_ZACINSKI_VJETAR
3197,"Našički ""Ratarski Sjećaj""",nasicki-ratarski-sjecaj,publish,https://drycured.com/recepti-baza/nasicki-ratarski-sjecaj/,,,MD-NASICKI_RATARSKI_SJECAJ
3198,"Draževački ""Veteranski Sjećaj""",drazevacki-veteranski-sjecaj,publish,https://drycured.com/recepti-baza/drazevacki-veteranski-sjecaj/,,,MD-DRAZEVACKI_VETERANSKI_SJECAJ
3199,"Kalničkog ""Gorski Trag""",kalnickog-gorski-trag,publish,https://drycured.com/recepti-baza/kalnickog-gorski-trag/,,,MD-KALNICKOG_GORSKI_TRAG
3200,"Podravski ""Zaboravljeni Vrbovec""",podravski-zaboravljeni-vrbovec,publish,https://drycured.com/recepti-baza/podravski-zaboravljeni-vrbovec/,,,MD-PODRAVSKI_ZABORAVLJENI_VRBOVEC
3201,"Koprivnički ""Seoski Izvor""",koprivnicki-seoski-izvor,publish,https://drycured.com/recepti-baza/koprivnicki-seoski-izvor/,,,MD-KOPRIVNICKI_SEOSKI_IZVOR
3202,"Đurđevački ""Ribarski Sjaj""",urevacki-ribarski-sjaj,publish,https://drycured.com/recepti-baza/urevacki-ribarski-sjaj/,,,MD-DURDEVACKI_RIBARSKI_SJAJ
3203,"Ludbreški ""Planinski Trag""",ludbreski-planinski-trag,publish,https://drycured.com/recepti-baza/ludbreski-planinski-trag/,,,MD-LUDBRESKI_PLANINSKI_TRAG
3204,"Virovski ""Šumski Biseri""",virovski-sumski-biseri,publish,https://drycured.com/recepti-baza/virovski-sumski-biseri/,,,MD-VIROVSKI_SUMSKI_BISERI
3205,"PASTRAMĂ DE OAIE (Sušena ovčetina)",pastrama-de-oaie-susena-ovcetina,publish,https://drycured.com/recepti-baza/pastrama-de-oaie-susena-ovcetina/,,,MD-PASTRAM_DE_OAIE_SUSENA_OVCETINA
3206,"Basturma (Бастурма - Začinjeno sušeno goveđe meso)",basturma-zacinjeno-suseno-govee-meso,publish,https://drycured.com/recepti-baza/basturma-zacinjeno-suseno-govee-meso/,,,MD-BASTURMA_ZACINJENO_SUSENO_GOVEDE_MESO
3207,"Koryushka (Корюшка - Dimljena mala riba)",koryushka-dimljena-mala-riba,publish,https://drycured.com/recepti-baza/koryushka-dimljena-mala-riba/,,,MD-KORYUSHKA_DIMLJENA_MALA_RIBA
3208,"Svinaya Vyrezka (Свиная вырезка - Sušeni svinjski file)",svinaya-vyrezka-suseni-svinjski-file,publish,https://drycured.com/recepti-baza/svinaya-vyrezka-suseni-svinjski-file/,,,MD-SVINAYA_VYREZKA_SUSENI_SVINJSKI_FILE
3209,"Vetchina (Ветчина - Domaća kuhana šunka)",vetchina-domaca-kuhana-sunka,private,https://drycured.com/?post_type=dry_recipe&p=3209,,,MD-VETCHINA_DOMACA_KUHANA_SUNKA
3210,"ARBROATH SMOKIES (DIMLJENA HARINGA)",arbroath-smokies-dimljena-haringa,publish,https://drycured.com/recepti-baza/arbroath-smokies-dimljena-haringa/,,,MD-ARBROATH_SMOKIES_DIMLJENA_HARINGA
3211,"Zgornjesavinjski želodec",zgornjesavinjski-zelodec,publish,https://drycured.com/recepti-baza/zgornjesavinjski-zelodec/,,,MD-ZGORNJESAVINJSKI_ZELODEC
3212,"Lomo Embuchado - Začinjena Suha Svinjska Leđa",lomo-embuchado-zacinjena-suha-svinjska-lea,publish,https://drycured.com/recepti-baza/lomo-embuchado-zacinjena-suha-svinjska-lea/,,,MD-LOMO_EMBUCHADO_ZACINJENA_SUHA_SVINJSKA_LEDA
3213,"Cecina de León - Sušena Goveđa Cecina",cecina-de-leon-susena-govea-cecina,publish,https://drycured.com/recepti-baza/cecina-de-leon-susena-govea-cecina/,,,MD-CECINA_DE_LEON_SUSENA_GOVEDA_CECINA
3214,"Crnogorski Sudžuk",crnogorski-sudzuk,publish,https://drycured.com/recepti-baza/crnogorski-sudzuk/,,,MD-CRNOGORSKI_SUDZUK
3215,"SCHAFFHAUSER SCHÜBLIG (DIMLJENA GOVEĐA KOBASICA)",schaffhauser-schublig-dimljena-govea-kobasica,publish,https://drycured.com/recepti-baza/schaffhauser-schublig-dimljena-govea-kobasica/,,,MD-SCHAFFHAUSER_SCHUBLIG_DIMLJENA_GOVEDA_KOBASICA
3216,"BÜNDNERFLEISCH (GRAUBÜNDENSKI SUŠENI GOVEĐI BUT)",bundnerfleisch-graubundenski-suseni-govei-but,publish,https://drycured.com/recepti-baza/bundnerfleisch-graubundenski-suseni-govei-but/,,,MD-BUNDNERFLEISCH_GRAUBUNDENSKI_SUSENI_GOVEDI_BUT
3217,"Culatello di Zibello - Kulatelo iz Zibella",culatello-di-zibello-kulatelo-iz-zibella,publish,https://drycured.com/recepti-baza/culatello-di-zibello-kulatelo-iz-zibella/,,,MD-CULATELLO_DI_ZIBELLO_KULATELO_IZ_ZIBELLA
3218,"PANCETTA ARROTOLATA",pancetta-arrotolata,publish,https://drycured.com/recepti-baza/pancetta-arrotolata/,,,MD-PANCETTA_ARROTOLATA
3219,"Herzegovina Livanjska Devenica",herzegovina-livanjska-devenica,publish,https://drycured.com/recepti-baza/herzegovina-livanjska-devenica/,,,MD-HERZEGOVINA_LIVANJSKA_DEVENICA
3220,"Tuzlanski Švargli",tuzlanski-svargli,private,https://drycured.com/?post_type=dry_recipe&p=3220,,,MD-TUZLANSKI_SVARGLI
3221,"Zeleni Burek Kobasica (Specifičnost Cazinske doline)",zeleni-burek-kobasica-specificnost-cazinske-doline,private,https://drycured.com/?post_type=dry_recipe&p=3221,,,MD-ZELENI_BUREK_KOBASICA_SPECIFICNOST_CAZINSKE_DOLINE
3222,"Mostarsko Zrno - Unikatna Mesna Kombinacija",mostarsko-zrno-unikatna-mesna-kombinacija,publish,https://drycured.com/recepti-baza/mostarsko-zrno-unikatna-mesna-kombinacija/,,,MD-MOSTARSKO_ZRNO_UNIKATNA_MESNA_KOMBINACIJA
3223,"Etnografska studija kulinarskog naslijeđa",etnografska-studija-kulinarskog-naslijea,publish,https://drycured.com/recepti-baza/etnografska-studija-kulinarskog-naslijea/,,,MD-ETNOGRAFSKA_STUDIJA_KULINARSKOG_NASLIJEDA
3224,"Polendvytsia (Полендвиця) - Sušeni svinjski file",polendvytsia-suseni-svinjski-file,publish,https://drycured.com/recepti-baza/polendvytsia-suseni-svinjski-file/,,,MD-POLENDVYTSIA_SUSENI_SVINJSKI_FILE
3225,"Shukhevychivska Kovbasa (Шухевичівська ковбаса) - Sušena kobasica s paprom",shukhevychivska-kovbasa-susena-kobasica-s-paprom,publish,https://drycured.com/recepti-baza/shukhevychivska-kovbasa-susena-kobasica-s-paprom/,,,MD-SHUKHEVYCHIVSKA_KOVBASA_SUSENA_KOBASICA_S_PAPROM
3226,"Miasnyi Khlib (М'ясний хліб) - Mesni kruh",miasnyi-khlib-mesni-kruh,publish,https://drycured.com/recepti-baza/miasnyi-khlib-mesni-kruh/,,,MD-MIASNYI_KHLIB_MESNI_KRUH
3227,"Dimlenyi Yazyk (Димлений язик) - Dimljeni goveđi jezik",dimlenyi-yazyk-dimljeni-govei-jezik,publish,https://drycured.com/recepti-baza/dimlenyi-yazyk-dimljeni-govei-jezik/,,,MD-DIMLENYI_YAZYK_DIMLJENI_GOVEDI_JEZIK
3228,"Salo (Сало) - Ukrajinska slanina",salo-ukrajinska-slanina,publish,https://drycured.com/recepti-baza/salo-ukrajinska-slanina/,,,MD-SALO_UKRAJINSKA_SLANINA
3229,"Domašnja Kovbasa (Домашня ковбаса) - Domaća kobasica",domasnja-kovbasa-domaca-kobasica,publish,https://drycured.com/recepti-baza/domasnja-kovbasa-domaca-kobasica/,,,MD-DOMASNJA_KOVBASA_DOMACA_KOBASICA
3230,"Buženina (Буженина) - Pečena i sušena svinjetina",buzenina-pecena-i-susena-svinjetina,publish,https://drycured.com/recepti-baza/buzenina-pecena-i-susena-svinjetina/,,,MD-BUZENINA_PECENA_I_SUSENA_SVINJETINA
3231,"Kholodets (Холодець) - Hladetina od mesa",kholodets-hladetina-od-mesa,private,https://drycured.com/?post_type=dry_recipe&p=3231,,,MD-KHOLODETS_HLADETINA_OD_MESA
3232,"Solonina (Солонина) - Salamurena govedina",solonina-salamurena-govedina,publish,https://drycured.com/recepti-baza/solonina-salamurena-govedina/,,,MD-SOLONINA_SALAMURENA_GOVEDINA
3233,"Češnjovke 1.2021 – domaća varijanta",e-njovke-1-2021-doma-a-varijanta,publish,https://drycured.com/recepti-baza/e-njovke-1-2021-doma-a-varijanta/,,,NEW-CESNJOVKE-2021
3234,"Kranjska 1.2021 – domaća varijanta",kranjska-1-2021-doma-a-varijanta,publish,https://drycured.com/recepti-baza/kranjska-1-2021-doma-a-varijanta/,,,NEW-KRANJSKA-2021
3235,"Pečenice 1.2021 – domaća varijanta",pe-enice-1-2021-doma-a-varijanta,private,https://drycured.com/?post_type=dry_recipe&p=3235,,,NEW-PECENICE-2021
3236,"Pečena salamurena slanina s toplim dimom",pe-ena-salamurena-slanina-s-toplim-dimom,publish,https://drycured.com/recepti-baza/pe-ena-salamurena-slanina-s-toplim-dimom/,,,NEW-PECENA-SALAMURENA-SLANINA
3308,"Istarska kobasica",hr-is-001-istarska-kobasica,publish,https://drycured.com/recepti-baza/hr-is-001-istarska-kobasica/,,,HR-IS-001
3309,"Rovinjska kobasica",hr-is-002-rovinjska-kobasica,publish,https://drycured.com/recepti-baza/hr-is-002-rovinjska-kobasica/,,,HR-IS-002
3310,"Pazinska kobasica",hr-is-003-pazinska-kobasica,publish,https://drycured.com/recepti-baza/hr-is-003-pazinska-kobasica/,,,HR-IS-003
3311,"Lička kobasica",hr-li-001-licka-kobasica,publish,https://drycured.com/recepti-baza/hr-li-001-licka-kobasica/,,,HR-LI-001
3312,"Sinjska kobasica",hr-da-001-sinjska-kobasica,publish,https://drycured.com/recepti-baza/hr-da-001-sinjska-kobasica/,,,HR-DA-001
3313,"Korčulanska kobasica",hr-da-002-korculanska-kobasica,publish,https://drycured.com/recepti-baza/hr-da-002-korculanska-kobasica/,,,HR-DA-002
3314,"Hvarska prstena kobasica",hr-da-003-hvarska-prstena-kobasica,publish,https://drycured.com/recepti-baza/hr-da-003-hvarska-prstena-kobasica/,,,HR-DA-003
3315,"Vrgorački kulen",hr-da-004-vrgoracki-kulen,publish,https://drycured.com/recepti-baza/hr-da-004-vrgoracki-kulen/,,,HR-DA-004
3524,"PREVIEW CANON — Slavonska kobasica",preview-canon-preview-canon-slavonska-kobasica-src-2976,private,https://drycured.com/?post_type=dry_recipe&p=3524,,,HR-SL-005
3525,"PREVIEW CANON — Prosciutto di Parma",preview-canon-preview-canon-prosciutto-di-parma-src-2061,private,https://drycured.com/?post_type=dry_recipe&p=3525,,,MD-PROSCIUTTO_DI_PARMA_PARMSKA_SUNKA
3526,"PREVIEW CANON — Prosciutto di San Daniele",preview-canon-preview-canon-prosciutto-di-san-daniele-src-1983,private,https://drycured.com/?post_type=dry_recipe&p=3526,,,MD-PROSCIUTTO_DI_SAN_DANIELE
3527,"PREVIEW CANON — Bresaola della Valtellina",preview-canon-preview-canon-bresaola-della-valtellina-src-2115,private,https://drycured.com/?post_type=dry_recipe&p=3527,,,MD-BRESAOLA_DELLA_VALTELLINA
3528,"PREVIEW CANON — Kraški pršut",preview-canon-preview-canon-kraski-prsut-src-2104,private,https://drycured.com/?post_type=dry_recipe&p=3528,,,MD-KRASKI_PRSUT
3529,"PREVIEW CANON — Lardo di Colonnata",preview-canon-preview-canon-lardo-di-colonnata-src-1986,private,https://drycured.com/?post_type=dry_recipe&p=3529,,,MD-LARDO_DI_COLONNATA
3530,"PREVIEW CANON — Coppa Piacentina",preview-canon-preview-canon-coppa-piacentina-src-2116,private,https://drycured.com/?post_type=dry_recipe&p=3530,,,MD-COPPA_PIACENTINA
3531,"PREVIEW CANON — Pancetta Arrotolata",preview-canon-preview-canon-pancetta-arrotolata-src-3218,private,https://drycured.com/?post_type=dry_recipe&p=3531,,,MD-PANCETTA_ARROTOLATA
3532,"PREVIEW GRANULACIJA — Kulenova seka",preview-granulation-kulenova-seka-src-2973,private,https://drycured.com/?post_type=dry_recipe&p=3532,,,HR-SL-002
